,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0127,0.135,0.093,0.926,-0.254,0.279
mkt-rf,0.9724,0.032,30.18,0.0,0.909,1.036
FX Factor,-0.0008,0.005,-0.168,0.866,-0.011,0.009
