,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0915,0.083,-1.106,0.27,-0.255,0.072
mkt-rf,1.0202,0.013,77.111,0.0,0.994,1.046
FX Factor,0.0039,0.003,1.205,0.229,-0.003,0.01
