,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0216,0.107,-0.202,0.84,-0.232,0.189
mkt-rf,1.0054,0.025,39.544,0.0,0.955,1.055
FX Factor,0.0008,0.004,0.207,0.836,-0.007,0.009
