,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1594,0.262,-0.609,0.543,-0.675,0.356
mkt-rf,0.9721,0.023,42.378,0.0,0.927,1.017
FX Factor,0.0053,0.009,0.578,0.564,-0.013,0.024
