,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0693,0.125,-0.555,0.58,-0.315,0.177
mkt-rf,1.0297,0.03,34.665,0.0,0.971,1.088
FX Factor,0.0028,0.005,0.605,0.546,-0.006,0.012
