,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0778,0.072,-1.076,0.283,-0.22,0.065
mkt-rf,1.0132,0.012,87.718,0.0,0.99,1.036
FX Factor,0.0031,0.003,1.098,0.273,-0.002,0.009
