,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0193,0.076,-0.254,0.8,-0.169,0.13
mkt-rf,0.9917,0.012,79.904,0.0,0.967,1.016
FX Factor,0.0004,0.002,0.162,0.871,-0.004,0.005
