,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2166,0.255,-0.85,0.396,-0.719,0.286
mkt-rf,1.0138,0.022,45.381,0.0,0.97,1.058
FX Factor,0.008,0.009,0.889,0.375,-0.01,0.026
