,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0123,0.043,0.287,0.774,-0.072,0.097
mkt-rf,0.9981,0.007,145.895,0.0,0.985,1.012
FX Factor,-0.0005,0.002,-0.276,0.783,-0.004,0.003
