,coef,std err,t,P>|t|,[0.025,0.975]
const,0.013,0.102,0.127,0.899,-0.189,0.215
mkt-rf,1.0026,0.024,41.121,0.0,0.955,1.051
FX Factor,-0.0004,0.004,-0.111,0.912,-0.008,0.007
