,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0639,0.062,1.028,0.305,-0.058,0.186
mkt-rf,0.972,0.015,65.792,0.0,0.943,1.001
FX Factor,-0.0026,0.002,-1.13,0.26,-0.007,0.002
