,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0297,0.07,-0.423,0.673,-0.168,0.109
mkt-rf,1.0011,0.011,89.089,0.0,0.979,1.023
FX Factor,0.001,0.003,0.352,0.725,-0.004,0.006
