,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3261,0.15,2.172,0.031,0.03,0.622
mkt-rf,1.0035,0.025,40.889,0.0,0.955,1.052
FX Factor,-0.0104,0.005,-2.15,0.033,-0.02,-0.001
