,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0704,0.071,0.986,0.325,-0.07,0.211
mkt-rf,0.9885,0.011,86.667,0.0,0.966,1.011
FX Factor,-0.0028,0.003,-0.994,0.321,-0.008,0.003
