,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.022,0.094,-0.233,0.816,-0.208,0.164
mkt-rf,1.0029,0.022,44.616,0.0,0.959,1.047
FX Factor,0.0008,0.003,0.218,0.828,-0.006,0.008
