,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.207,0.104,-1.983,0.049,-0.413,-0.001
mkt-rf,1.0472,0.025,42.163,0.0,0.998,1.096
FX Factor,0.0077,0.004,1.987,0.048,6.55e-05,0.015
