,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0489,0.124,0.394,0.694,-0.195,0.293
mkt-rf,0.9847,0.011,90.571,0.0,0.963,1.006
FX Factor,-0.002,0.004,-0.464,0.643,-0.011,0.007
