,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0138,0.048,-0.286,0.775,-0.109,0.081
mkt-rf,1.0025,0.008,130.24,0.0,0.987,1.018
FX Factor,0.0006,0.002,0.307,0.759,-0.003,0.004
