,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0896,0.137,-0.652,0.515,-0.36,0.181
mkt-rf,0.9865,0.022,43.931,0.0,0.942,1.031
FX Factor,0.0026,0.004,0.587,0.558,-0.006,0.011
