,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0186,0.094,0.198,0.843,-0.166,0.203
mkt-rf,0.9928,0.022,44.496,0.0,0.949,1.037
FX Factor,-0.0007,0.003,-0.207,0.836,-0.008,0.006
