,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1384,0.145,-0.953,0.342,-0.424,0.148
mkt-rf,1.0513,0.035,30.435,0.0,0.983,1.119
FX Factor,0.0054,0.005,1.008,0.315,-0.005,0.016
