,coef,std err,t,P>|t|,[0.025,0.975]
const,0.137,0.134,1.021,0.308,-0.127,0.401
mkt-rf,1.0212,0.022,46.567,0.0,0.978,1.064
FX Factor,-0.004,0.004,-0.925,0.356,-0.013,0.005
