,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0648,0.241,-0.269,0.788,-0.539,0.41
mkt-rf,0.952,0.021,45.11,0.0,0.91,0.994
FX Factor,0.0016,0.009,0.19,0.849,-0.015,0.018
