,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0308,0.072,-0.426,0.67,-0.173,0.111
mkt-rf,1.004,0.012,86.983,0.0,0.981,1.027
FX Factor,0.0012,0.003,0.409,0.683,-0.004,0.007
