,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.377,0.29,-1.299,0.195,-0.948,0.195
mkt-rf,0.988,0.025,38.859,0.0,0.938,1.038
FX Factor,0.0134,0.01,1.306,0.193,-0.007,0.034
