,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0435,0.104,0.419,0.676,-0.161,0.248
mkt-rf,1.0092,0.025,40.9,0.0,0.961,1.058
FX Factor,-0.0014,0.004,-0.353,0.724,-0.009,0.006
