,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0404,0.09,-0.447,0.655,-0.218,0.138
mkt-rf,0.9899,0.015,67.006,0.0,0.961,1.019
FX Factor,0.001,0.003,0.352,0.725,-0.005,0.007
