,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0544,0.12,-0.455,0.649,-0.29,0.181
mkt-rf,1.0158,0.028,35.7,0.0,0.96,1.072
FX Factor,0.002,0.004,0.461,0.645,-0.007,0.011
