,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2375,0.203,1.169,0.244,-0.163,0.638
mkt-rf,0.9997,0.018,56.146,0.0,0.965,1.035
FX Factor,-0.0085,0.007,-1.189,0.236,-0.023,0.006
