,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1035,0.08,-1.294,0.197,-0.261,0.054
mkt-rf,1.0091,0.013,78.915,0.0,0.984,1.034
FX Factor,0.0038,0.003,1.196,0.233,-0.002,0.01
