,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1101,0.168,-0.657,0.512,-0.44,0.22
mkt-rf,0.9732,0.027,35.52,0.0,0.919,1.027
FX Factor,0.0031,0.005,0.564,0.573,-0.008,0.014
