,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1957,0.143,1.369,0.172,-0.086,0.477
mkt-rf,0.9266,0.034,27.241,0.0,0.86,0.994
FX Factor,-0.0077,0.005,-1.457,0.147,-0.018,0.003
