,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2126,0.135,-1.578,0.116,-0.478,0.053
mkt-rf,0.9815,0.012,83.116,0.0,0.958,1.005
FX Factor,0.0073,0.005,1.544,0.124,-0.002,0.017
