,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0731,0.072,-1.012,0.313,-0.215,0.069
mkt-rf,1.0118,0.017,58.903,0.0,0.978,1.046
FX Factor,0.0026,0.003,0.98,0.328,-0.003,0.008
