,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1015,0.209,0.486,0.628,-0.31,0.513
mkt-rf,0.9821,0.018,53.619,0.0,0.946,1.018
FX Factor,-0.0039,0.007,-0.529,0.597,-0.018,0.011
