,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0846,0.134,-0.63,0.529,-0.349,0.18
mkt-rf,1.0265,0.032,32.116,0.0,0.963,1.089
FX Factor,0.0032,0.005,0.649,0.517,-0.007,0.013
