,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1342,0.057,-2.355,0.019,-0.246,-0.022
mkt-rf,1.0223,0.009,112.279,0.0,1.004,1.04
FX Factor,0.0054,0.002,2.411,0.017,0.001,0.01
