,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.127,0.061,-2.087,0.038,-0.247,-0.007
mkt-rf,1.0174,0.01,104.596,0.0,0.998,1.037
FX Factor,0.0049,0.002,2.039,0.043,0.0,0.01
