,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2774,0.241,1.152,0.251,-0.197,0.752
mkt-rf,1.0137,0.021,48.026,0.0,0.972,1.055
FX Factor,-0.0097,0.009,-1.143,0.254,-0.026,0.007
