,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0823,0.051,-1.602,0.11,-0.184,0.019
mkt-rf,1.0118,0.008,123.212,0.0,0.996,1.028
FX Factor,0.0033,0.002,1.602,0.111,-0.001,0.007
