,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0312,0.146,0.215,0.83,-0.256,0.318
mkt-rf,1.016,0.035,29.333,0.0,0.948,1.084
FX Factor,-0.0008,0.005,-0.141,0.888,-0.011,0.01
