,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1758,0.324,0.543,0.588,-0.462,0.814
mkt-rf,0.9955,0.046,21.758,0.0,0.905,1.086
FX Factor,-0.006,0.011,-0.523,0.601,-0.029,0.017
