,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0881,0.181,-0.486,0.627,-0.445,0.269
mkt-rf,0.9773,0.016,61.516,0.0,0.946,1.009
FX Factor,0.0028,0.006,0.437,0.662,-0.01,0.015
