,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0859,0.107,0.805,0.422,-0.124,0.296
mkt-rf,1.0008,0.025,39.445,0.0,0.951,1.051
FX Factor,-0.003,0.004,-0.751,0.453,-0.011,0.005
