,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3105,0.208,-1.49,0.138,-0.721,0.1
mkt-rf,0.9789,0.018,53.592,0.0,0.943,1.015
FX Factor,0.0108,0.007,1.471,0.143,-0.004,0.025
