,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0312,0.064,-0.488,0.626,-0.157,0.095
mkt-rf,1.0059,0.01,98.424,0.0,0.986,1.026
FX Factor,0.0013,0.003,0.526,0.599,-0.004,0.006
