,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3258,0.186,-1.75,0.081,-0.693,0.041
mkt-rf,0.9782,0.016,59.95,0.0,0.946,1.01
FX Factor,0.0113,0.007,1.726,0.086,-0.002,0.024
