,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0856,0.108,-0.789,0.431,-0.299,0.128
mkt-rf,1.0056,0.026,38.99,0.0,0.955,1.056
FX Factor,0.003,0.004,0.751,0.454,-0.005,0.011
