,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0274,0.045,-0.609,0.543,-0.116,0.061
mkt-rf,1.0035,0.007,139.667,0.0,0.989,1.018
FX Factor,0.0011,0.002,0.611,0.542,-0.002,0.005
