,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1162,0.162,0.719,0.473,-0.202,0.435
mkt-rf,0.9914,0.014,69.962,0.0,0.964,1.019
FX Factor,-0.0043,0.006,-0.756,0.45,-0.016,0.007
