,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0026,0.057,-0.046,0.963,-0.116,0.11
mkt-rf,0.992,0.009,105.899,0.0,0.974,1.01
FX Factor,-0.0001,0.002,-0.069,0.945,-0.004,0.004
