,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0134,0.085,-0.157,0.875,-0.182,0.155
mkt-rf,0.9972,0.02,49.033,0.0,0.957,1.037
FX Factor,0.0004,0.003,0.126,0.9,-0.006,0.007
