,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0518,0.07,0.744,0.457,-0.085,0.189
mkt-rf,0.9953,0.011,89.561,0.0,0.973,1.017
FX Factor,-0.0019,0.003,-0.674,0.501,-0.007,0.004
