,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1048,0.137,-0.766,0.444,-0.374,0.164
mkt-rf,1.0263,0.033,31.565,0.0,0.962,1.09
FX Factor,0.004,0.005,0.79,0.43,-0.006,0.014
