,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0138,0.052,-0.267,0.79,-0.116,0.088
mkt-rf,1.0021,0.008,121.146,0.0,0.986,1.018
FX Factor,0.0006,0.002,0.281,0.779,-0.003,0.005
