,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.189,0.107,-1.761,0.08,-0.401,0.022
mkt-rf,0.9866,0.009,104.858,0.0,0.968,1.005
FX Factor,0.0065,0.004,1.724,0.086,-0.001,0.014
