,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0191,0.06,-0.317,0.752,-0.138,0.1
mkt-rf,0.9902,0.01,100.242,0.0,0.971,1.01
FX Factor,0.0003,0.002,0.179,0.858,-0.003,0.004
