,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1486,0.078,1.903,0.058,-0.005,0.302
mkt-rf,0.9641,0.019,51.903,0.0,0.928,1.001
FX Factor,-0.0055,0.003,-1.924,0.056,-0.011,0.0
