,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0273,0.07,0.389,0.698,-0.111,0.165
mkt-rf,0.9952,0.011,88.752,0.0,0.973,1.017
FX Factor,-0.0012,0.003,-0.418,0.676,-0.007,0.004
