,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.009,0.121,-0.075,0.94,-0.247,0.229
mkt-rf,1.0023,0.02,50.834,0.0,0.963,1.041
FX Factor,0.0004,0.004,0.09,0.928,-0.007,0.008
