,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0988,0.145,-0.681,0.497,-0.385,0.187
mkt-rf,0.9949,0.013,78.187,0.0,0.97,1.02
FX Factor,0.0035,0.005,0.676,0.499,-0.007,0.014
