,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0247,0.082,-0.301,0.764,-0.187,0.137
mkt-rf,1.0084,0.013,76.689,0.0,0.982,1.034
FX Factor,0.0012,0.003,0.365,0.716,-0.005,0.008
