,coef,std err,t,P>|t|,[0.025,0.975]
const,0.051,0.078,0.655,0.513,-0.102,0.204
mkt-rf,0.9957,0.013,78.256,0.0,0.971,1.021
FX Factor,-0.0018,0.003,-0.701,0.484,-0.007,0.003
