,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1113,0.339,-0.328,0.743,-0.779,0.557
mkt-rf,0.9939,0.03,33.457,0.0,0.935,1.052
FX Factor,0.004,0.012,0.333,0.739,-0.02,0.028
